Amount,AmountIncludingVAT,Description,DocumentNo,BilltoCustomerNo,Quantity,PostingDate,LocationCode,GSTAssessableValueLCY,InvDiscountAmount,ItemCategoryCode,no,billToName,billToCity,state
1375920.0,1375920.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02320,C000136,196.0,2025-02-03,FG,0,0,FG-SOLAR PANEL TB,SINV24-02320,SIDHU COMPUTER CARE,MALOUT,PB
0.0,0.0,Shipment No. DS24-01796:,SINV24-02320,,0.0,2025-02-03,,0,0,,SINV24-02320,SIDHU COMPUTER CARE,MALOUT,PB
28900.0,28900.0,SOLAR ON GRID TIE INVERTER 6.0 KW SINGLE MPPT 1 STR-1PH,SINV24-02320,C000136,1.0,2025-02-03,FG,0,0,ON GRID INVERTER,SINV24-02320,SIDHU COMPUTER CARE,MALOUT,PB
0.0,0.0,Shipment No. DS24-01797:,SINV24-02320,,0.0,2025-02-03,,0,0,,SINV24-02320,SIDHU COMPUTER CARE,MALOUT,PB
47800.0,47800.0,SOLAR ON GRID TIE INVERTER 10.0 KW DUAL MPPT 2 STR-3PH,SINV24-02320,C000136,1.0,2025-02-03,FG,0,0,ON GRID INVERTER,SINV24-02320,SIDHU COMPUTER CARE,MALOUT,PB
0.0,0.0,Shipment No. DS24-01798:,SINV24-02320,,0.0,2025-02-03,,0,0,,SINV24-02320,SIDHU COMPUTER CARE,MALOUT,PB
16100.0,16100.0,SOLAR ON GRID TIE INVERTER 3.0 KW SINGLE MPPT 1 STR-1PH,SINV24-02320,C000136,1.0,2025-02-03,FG,0,0,ON GRID INVERTER,SINV24-02320,SIDHU COMPUTER CARE,MALOUT,PB
0.0,0.0,Shipment No. DS24-01754:,SINV24-02326,,0.0,2025-02-04,,0,0,,SINV24-02326,SAT SOLAR ENERGY PRIVATE LIMITED,KARNAL,HR
612150.0,612150.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02326,C000126,84.0,2025-02-04,FG,0,0,FG-SOLAR PANEL TB,SINV24-02326,SAT SOLAR ENERGY PRIVATE LIMITED,KARNAL,HR
0.0,0.0,Shipment No. DS24-01756:,SINV24-02327,,0.0,2025-02-04,,0,0,,SINV24-02327,ISHAAN BRIGHT ENERGY (OPC) PRIVATE LIMITED,KURUKSHETRA,HR
400680.0,400680.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02327,C000242,56.0,2025-02-04,FG,0,0,FG-SOLAR PANEL TB,SINV24-02327,ISHAAN BRIGHT ENERGY (OPC) PRIVATE LIMITED,KURUKSHETRA,HR
0.0,0.0,Shipment No. DS24-01757:,SINV24-02328,,0.0,2025-02-04,,0,0,,SINV24-02328,DIAMOND RENEWABLE SOLUTIONS PRIVATE LIMITED,ZIRAKPUR,PB
1815000.0,1815000.0,SOLAR PANEL 520 WP MONO HALF CUT NON DCR,SINV24-02328,C000213,300.0,2025-02-04,FG,0,0,FG-SOLAR PANEL WB,SINV24-02328,DIAMOND RENEWABLE SOLUTIONS PRIVATE LIMITED,ZIRAKPUR,PB
0.0,0.0,Shipment No. DS24-01755:,SINV24-02329,,0.0,2025-02-04,FG,0,0,,SINV24-02329,LEELA RENEWABLES PRIVATE LIMITED,MOGA,PB
3825360.0,3825360.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV24-02329,C000190,616.0,2025-02-04,FG,0,0,FG-SOLAR PANEL WB,SINV24-02329,LEELA RENEWABLES PRIVATE LIMITED,MOGA,PB
0.0,0.0,Shipment No. DS24-01834:,SINV24-02332,,0.0,2025-02-05,,0,0,,SINV24-02332,LEELA RENEWABLES PRIVATE LIMITED,MOGA,PB
3825360.0,3825360.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV24-02332,C000190,616.0,2025-02-05,FG,0,0,FG-SOLAR PANEL WB,SINV24-02332,LEELA RENEWABLES PRIVATE LIMITED,MOGA,PB
0.0,0.0,Shipment No. DS24-01758:,SINV24-02335,,0.0,2025-02-05,,0,0,,SINV24-02335,ULTRA SOLUTIONS,LUDHIANA,PB
1965040.0,1965040.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02335,C000209,308.0,2025-02-05,FG,0,0,FG-SOLAR PANEL TB,SINV24-02335,ULTRA SOLUTIONS,LUDHIANA,PB
0.0,0.0,Shipment No. DS24-01824:,SINV24-02336,,0.0,2025-02-05,,0,0,,SINV24-02336,ULTRA SOLUTIONS,LUDHIANA,PB
1965040.0,1965040.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02336,C000209,308.0,2025-02-05,FG,0,0,FG-SOLAR PANEL TB,SINV24-02336,ULTRA SOLUTIONS,LUDHIANA,PB
0.0,0.0,Shipment No. DS24-01760:,SINV24-02339,,0.0,2025-02-06,,0,0,,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
192780.0,192780.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV24-02339,C000199,28.0,2025-02-06,FG,0,0,FG-SOLAR PANEL WB,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
0.0,0.0,Shipment No. DS24-01811:,SINV24-02339,,0.0,2025-02-06,,0,0,,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
346500.0,346500.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02339,C000199,28.0,2025-02-06,FG,0,0,FG-SOLAR PANEL TB,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
0.0,0.0,Shipment No. DS24-01822:,SINV24-02339,,0.0,2025-02-06,,0,0,,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
400400.0,400400.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02339,C000199,56.0,2025-02-06,FG,0,0,FG-SOLAR PANEL TB,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
0.0,0.0,Shipment No. DS24-01823:,SINV24-02339,,0.0,2025-02-06,,0,0,,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
20500.0,20500.0,SOLAR ON GRID TIE INVERTER 4.2 KW SINGLE MPPT 1 STR-1PH,SINV24-02339,C000199,1.0,2025-02-06,FG,0,0,ON GRID INVERTER,SINV24-02339,SHIV DHVANI TRADERS,JHANSI,UP
0.0,0.0,Shipment No. DS24-01819:,SINV24-02340,,0.0,2025-02-06,,0,0,,SINV24-02340,PATEL HARDWARE,BETUL,MP
770000.0,770000.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02340,C000192,112.0,2025-02-06,FG,0,0,FG-SOLAR PANEL TB,SINV24-02340,PATEL HARDWARE,BETUL,MP
16200.0,16200.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV24-02340,C000192,1.0,2025-02-06,FG,0,0,ON GRID INVERTER,SINV24-02340,PATEL HARDWARE,BETUL,MP
0.0,0.0,Shipment No. DS24-01761:,SINV24-02344,,0.0,2025-02-08,FG,0,0,,SINV24-02344,SONIC ENGINEERING & AUTOMATION,DEHRADUN,UK
798600.0,798600.0,SOLAR PANEL 550 WP MONO HALF CUT DCR,SINV24-02344,C000256,66.0,2025-02-08,FG,0,0,FG-SOLAR PANEL WB,SINV24-02344,SONIC ENGINEERING & AUTOMATION,DEHRADUN,UK
0.0,0.0,Shipment No. DS24-01762:,SINV24-02348,,0.0,2025-02-08,FG,0,0,,SINV24-02348,SONIC ENGINEERING & AUTOMATION,DEHRADUN,UK
278300.0,278300.0,SOLAR PANEL 550 WP MONO HALF CUT DCR,SINV24-02348,C000256,23.0,2025-02-08,FG,0,0,FG-SOLAR PANEL WB,SINV24-02348,SONIC ENGINEERING & AUTOMATION,DEHRADUN,UK
0.0,0.0,Shipment No. DS24-01763:,SINV24-02348,,0.0,2025-02-08,FG,0,0,,SINV24-02348,SONIC ENGINEERING & AUTOMATION,DEHRADUN,UK
582037.5,582037.5,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV24-02348,C000256,83.0,2025-02-08,FG,0,0,FG-SOLAR PANEL WB,SINV24-02348,SONIC ENGINEERING & AUTOMATION,DEHRADUN,UK
0.0,0.0,Shipment No. DS24-01765:,SINV24-02349,,0.0,2025-02-08,FG,0,0,,SINV24-02349,SUNGLOW ELECTRIC POWER PRIVATE LIMITED,PALI,HR
1186680.0,1186680.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV24-02349,C000143,186.0,2025-02-08,FG,0,0,FG-SOLAR PANEL WB,SINV24-02349,SUNGLOW ELECTRIC POWER PRIVATE LIMITED,PALI,HR
0.0,0.0,Shipment No. DS24-01766:,SINV24-02350,,0.0,2025-02-08,FG,0,0,,SINV24-02350,SUNGLOW ELECTRIC POWER PRIVATE LIMITED,PALI,HR
1186680.0,1186680.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV24-02350,C000143,186.0,2025-02-08,FG,0,0,FG-SOLAR PANEL WB,SINV24-02350,SUNGLOW ELECTRIC POWER PRIVATE LIMITED,PALI,HR
0.0,0.0,Shipment No. DS24-01767:,SINV24-02355,,0.0,2025-02-08,FG,0,0,,SINV24-02355,BHAGWAN DASS & SONS,KHANAURI,PB
423360.0,423360.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02355,C000025,56.0,2025-02-08,FG,0,0,FG-SOLAR PANEL TB,SINV24-02355,BHAGWAN DASS & SONS,KHANAURI,PB
0.0,0.0,Shipment No. DS24-01764:,SINV24-02356,,0.0,2025-02-08,FG,0,0,,SINV24-02356,KRPC ENTERPRISES PVT LTD,DELHI,DL
1830000.0,1830000.0,SOLAR PANEL 520 WP MONO HALF CUT NON DCR,SINV24-02356,C000254,300.0,2025-02-08,FG,0,0,FG-SOLAR PANEL WB,SINV24-02356,KRPC ENTERPRISES PVT LTD,DELHI,DL
0.0,0.0,Shipment No. DS24-01768:,SINV24-02365,,0.0,2025-02-10,,0,0,,SINV24-02365,7 BILLION SOLAR ENERGIES,MOHALI,PB
221650.0,221650.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV24-02365,C000228,31.0,2025-02-10,FG,0,0,FG-SOLAR PANEL WB,SINV24-02365,7 BILLION SOLAR ENERGIES,MOHALI,PB
0.0,0.0,Shipment No. DS24-01774:,SINV24-02370,,0.0,2025-02-10,FG,0,0,,SINV24-02370,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
2499000.0,2499000.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV24-02370,C000395,210.0,2025-02-10,FG,0,0,FG-SOLAR PANEL WB,SINV24-02370,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01775:,SINV24-02370,,0.0,2025-02-10,FG,0,0,,SINV24-02370,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
1330560.0,1330560.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV24-02370,C000395,110.0,2025-02-10,FG,0,0,FG-SOLAR PANEL WB,SINV24-02370,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01776:,SINV24-02371,,0.0,2025-02-10,,0,0,,SINV24-02371,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
2709504.0,2709504.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV24-02371,C000395,224.0,2025-02-10,FG,0,0,FG-SOLAR PANEL WB,SINV24-02371,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01777:,SINV24-02372,,0.0,2025-02-10,FG,0,0,,SINV24-02372,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
4064256.0,4064256.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV24-02372,C000395,336.0,2025-02-10,FG,0,0,FG-SOLAR PANEL WB,SINV24-02372,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01778:,SINV24-02378,,0.0,2025-02-11,FG,0,0,,SINV24-02378,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
1606500.0,1606500.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV24-02378,C000395,135.0,2025-02-11,FG,0,0,FG-SOLAR PANEL WB,SINV24-02378,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01779:,SINV24-02378,,0.0,2025-02-11,FG,0,0,,SINV24-02378,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
435456.0,435456.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV24-02378,C000395,36.0,2025-02-11,FG,0,0,FG-SOLAR PANEL WB,SINV24-02378,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01821:,SINV24-02383,,0.0,2025-02-11,FG,0,0,,SINV24-02383,GLOBAL ENTERPRISES,BHATINDA,PB
1178100.0,1178100.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02383,C000062,168.0,2025-02-11,FG,0,0,FG-SOLAR PANEL TB,SINV24-02383,GLOBAL ENTERPRISES,BHATINDA,PB
0.0,0.0,Shipment No. DS24-01773:,SINV24-02384,,0.0,2025-02-11,FG,0,0,,SINV24-02384,SIDHU COMPUTER CARE,MALOUT,PB
963900.0,963900.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV24-02384,C000136,140.0,2025-02-11,FG,0,0,FG-SOLAR PANEL WB,SINV24-02384,SIDHU COMPUTER CARE,MALOUT,PB
0.0,0.0,Shipment No. DS24-01788:,SINV24-02387,,0.0,2025-02-12,,0,0,,SINV24-02387,AK DAS ENTERPRISES,THANABHAWAN,UP
81000.0,81000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV24-02387,C000217,5.0,2025-02-12,FG,0,0,ON GRID INVERTER,SINV24-02387,AK DAS ENTERPRISES,THANABHAWAN,UP
0.0,0.0,Shipment No. DS24-01802:,SINV24-02387,,0.0,2025-02-12,,0,0,,SINV24-02387,AK DAS ENTERPRISES,THANABHAWAN,UP
102500.0,102500.0,SOLAR ON GRID TIE INVERTER 4.2 KW SINGLE MPPT 1 STR-1PH,SINV24-02387,C000217,5.0,2025-02-12,FG,0,0,ON GRID INVERTER,SINV24-02387,AK DAS ENTERPRISES,THANABHAWAN,UP
0.0,0.0,Shipment No. DS24-01803:,SINV24-02387,,0.0,2025-02-12,,0,0,,SINV24-02387,AK DAS ENTERPRISES,THANABHAWAN,UP
128000.0,128000.0,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,SINV24-02387,C000217,5.0,2025-02-12,FG,0,0,ON GRID INVERTER,SINV24-02387,AK DAS ENTERPRISES,THANABHAWAN,UP
0.0,0.0,Shipment No. DS24-01780:,SINV24-02388,,0.0,2025-02-12,,0,0,,SINV24-02388,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
3213000.0,3213000.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV24-02388,C000395,270.0,2025-02-12,FG,0,0,FG-SOLAR PANEL WB,SINV24-02388,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01781:,SINV24-02388,,0.0,2025-02-12,,0,0,,SINV24-02388,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
290304.0,290304.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV24-02388,C000395,24.0,2025-02-12,FG,0,0,FG-SOLAR PANEL WB,SINV24-02388,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01770:,SINV24-02398,,0.0,2025-02-13,,0,0,,SINV24-02398,SUNGLOW ELECTRIC POWER PRIVATE LIMITED,PALI,HR
1186680.0,1186680.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV24-02398,C000143,186.0,2025-02-13,FG,0,0,FG-SOLAR PANEL WB,SINV24-02398,SUNGLOW ELECTRIC POWER PRIVATE LIMITED,PALI,HR
0.0,0.0,Shipment No. DS24-01772:,SINV24-02399,,0.0,2025-02-13,,0,0,,SINV24-02399,EVERON ENERGIES,NAGPUR,MH
823500.0,823500.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV24-02399,C000052,122.0,2025-02-13,FG,0,0,FG-SOLAR PANEL WB,SINV24-02399,EVERON ENERGIES,NAGPUR,MH
0.0,0.0,Shipment No. DS24-01771:,SINV24-02400,,0.0,2025-02-13,,0,0,,SINV24-02400,EVERON ENERGIES,NAGPUR,MH
2268000.0,2268000.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV24-02400,C000052,336.0,2025-02-13,FG,0,0,FG-SOLAR PANEL WB,SINV24-02400,EVERON ENERGIES,NAGPUR,MH
0.0,0.0,Shipment No. DS24-01799:,SINV24-02401,,0.0,2025-02-14,FG,0,0,,SINV24-02401,THE GOELA ELECTRIC CO,AMBALA,HR
20500.0,20500.0,SOLAR ON GRID TIE INVERTER 4.2 KW SINGLE MPPT 1 STR-1PH,SINV24-02401,C000249,1.0,2025-02-14,FG,0,0,ON GRID INVERTER,SINV24-02401,THE GOELA ELECTRIC CO,AMBALA,HR
0.0,0.0,Shipment No. DS24-01804:,SINV24-02402,,0.0,2025-02-14,,0,0,,SINV24-02402,SHREE KRISHNA ELECTRIC BIKE,RAEBRELI,UP
43600.0,43600.0,SOLAR ON GRID TIE INVERTER 5.0 KW DUAL MPPT 2 STR-3PH,SINV24-02402,C000132,1.0,2025-02-14,FG,0,0,ON GRID INVERTER,SINV24-02402,SHREE KRISHNA ELECTRIC BIKE,RAEBRELI,UP
0.0,0.0,Shipment No. DS24-01800:,SINV24-02409,,0.0,2025-02-15,,0,0,,SINV24-02409,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
79500.0,79500.0,SOLAR ON GRID TIE INVERTER 2.0 KW SINGLE MPPT 1 STR-1PH,SINV24-02409,C000145,5.0,2025-02-15,FG,0,0,ON GRID INVERTER,SINV24-02409,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
0.0,0.0,Shipment No. DS24-01801:,SINV24-02409,,0.0,2025-02-15,,0,0,,SINV24-02409,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
161000.0,161000.0,SOLAR ON GRID TIE INVERTER 3.0 KW SINGLE MPPT 1 STR-1PH,SINV24-02409,C000145,10.0,2025-02-15,FG,0,0,ON GRID INVERTER,SINV24-02409,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
0.0,0.0,Shipment No. DS24-01820:,SINV24-02410,,0.0,2025-02-15,,0,0,,SINV24-02410,BABA ELECTRICAL STORE,SITAPUR,UP
614460.0,614460.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02410,C000262,84.0,2025-02-15,FG,0,0,FG-SOLAR PANEL TB,SINV24-02410,BABA ELECTRICAL STORE,SITAPUR,UP
0.0,0.0,Shipment No. DS24-01807:,SINV24-02413,,0.0,2025-02-15,,0,0,,SINV24-02413,DWEEP CLEANTECH PRIVATE LIMITED,BARAUT,UP
72900.0,72900.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02413,C000212,10.0,2025-02-15,FG,0,0,FG-SOLAR PANEL TB,SINV24-02413,DWEEP CLEANTECH PRIVATE LIMITED,BARAUT,UP
0.0,0.0,Shipment No. DS24-01782:,SINV24-02419,,0.0,2025-02-17,,0,0,,SINV24-02419,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
1094800.0,1094800.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV24-02419,C000395,92.0,2025-02-17,FG,0,0,FG-SOLAR PANEL WB,SINV24-02419,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01783:,SINV24-02419,,0.0,2025-02-17,,0,0,,SINV24-02419,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
435456.0,435456.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV24-02419,C000395,36.0,2025-02-17,FG,0,0,FG-SOLAR PANEL WB,SINV24-02419,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01784:,SINV24-02420,,0.0,2025-02-17,,0,0,,SINV24-02420,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
1832600.0,1832600.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV24-02420,C000395,154.0,2025-02-17,FG,0,0,FG-SOLAR PANEL WB,SINV24-02420,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01785:,SINV24-02420,,0.0,2025-02-17,,0,0,,SINV24-02420,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
2177280.0,2177280.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV24-02420,C000395,180.0,2025-02-17,FG,0,0,FG-SOLAR PANEL WB,SINV24-02420,HIMALAYAN SOLAR PRIVATE LIMITED,BARWALA,HR
0.0,0.0,Shipment No. DS24-01816:,SINV24-02421,,0.0,2025-02-18,,0,0,,SINV24-02421,SHREE DEV SOLER LIGHT,CHURU,RJ
128000.0,128000.0,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,SINV24-02421,C000131,5.0,2025-02-18,FG,0,0,ON GRID INVERTER,SINV24-02421,SHREE DEV SOLER LIGHT,CHURU,RJ
0.0,0.0,Shipment No. DS24-01817:,SINV24-02421,,0.0,2025-02-18,,0,0,,SINV24-02421,SHREE DEV SOLER LIGHT,CHURU,RJ
218000.0,218000.0,SOLAR ON GRID TIE INVERTER 5.0 KW DUAL MPPT 2 STR-3PH,SINV24-02421,C000131,5.0,2025-02-18,FG,0,0,ON GRID INVERTER,SINV24-02421,SHREE DEV SOLER LIGHT,CHURU,RJ
0.0,0.0,Shipment No. DS24-01818:,SINV24-02421,,0.0,2025-02-18,,0,0,,SINV24-02421,SHREE DEV SOLER LIGHT,CHURU,RJ
80500.0,80500.0,SOLAR ON GRID TIE INVERTER 3.0 KW SINGLE MPPT 1 STR-1PH,SINV24-02421,C000131,5.0,2025-02-18,FG,0,0,ON GRID INVERTER,SINV24-02421,SHREE DEV SOLER LIGHT,CHURU,RJ
0.0,0.0,Shipment No. DS24-01808:,SINV24-02437,,0.0,2025-02-19,,0,0,,SINV24-02437,GREEN SOLAR ENERGY,MEERUT,UP
3477600.0,3477600.0,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02437,C000260,280.0,2025-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV24-02437,GREEN SOLAR ENERGY,MEERUT,UP
0.0,0.0,Shipment No. DS24-01809:,SINV24-02440,,0.0,2025-02-19,,0,0,,SINV24-02440,MDS AGRI INFRASTRUCTURE,BANJARAWALA,UK
2109240.0,2109240.0,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02440,C000094,168.0,2025-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV24-02440,MDS AGRI INFRASTRUCTURE,BANJARAWALA,UK
0.0,0.0,Shipment No. DS24-01810:,SINV24-02441,,0.0,2025-02-19,,0,0,,SINV24-02441,ECOGOLD SOLAR PRODUCTS & SYSTEMS PRIVATE LIMITED,LUCKNOW,UP
3477600.0,3477600.0,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02441,C000049,280.0,2025-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV24-02441,ECOGOLD SOLAR PRODUCTS & SYSTEMS PRIVATE LIMITED,LUCKNOW,UP
0.0,0.0,Shipment No. DS24-01825:,SINV24-02443,,0.0,2025-02-20,,0,0,,SINV24-02443,SUNRISE SOLAR SOLUTION,BAREILLY,UP
43400.0,43400.0,SOLAR ON GRID TIE INVERTER 6.0 KW SINGLE MPPT 1 STR-3PH,SINV24-02443,C000281,1.0,2025-02-20,FG,0,0,ON GRID INVERTER,SINV24-02443,SUNRISE SOLAR SOLUTION,BAREILLY,UP
0.0,0.0,Shipment No. DS24-01846:,SINV24-02445,,0.0,2025-02-20,,0,0,,SINV24-02445,M/S CHANDRA TRADERS,Muzaffarnagar,UP
710640.0,710640.0,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02445,C000261,56.0,2025-02-20,FG,0,0,FG-SOLAR PANEL TB,SINV24-02445,M/S CHANDRA TRADERS,Muzaffarnagar,UP
0.0,0.0,Shipment No. DS24-01847:,SINV24-02447,,0.0,2025-02-20,,0,0,,SINV24-02447,SUN POWER SOLAR ENERGY,KANINA,HR
695520.0,695520.0,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02447,C000141,56.0,2025-02-20,FG,0,0,FG-SOLAR PANEL TB,SINV24-02447,SUN POWER SOLAR ENERGY,KANINA,HR
0.0,0.0,Shipment No. DS24-01848:,SINV24-02449,,0.0,2025-02-20,,0,0,,SINV24-02449,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
695520.0,695520.0,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02449,C000145,56.0,2025-02-20,FG,0,0,FG-SOLAR PANEL TB,SINV24-02449,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
0.0,0.0,Shipment No. DS24-01849:,SINV24-02449,,0.0,2025-02-20,,0,0,,SINV24-02449,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
394240.0,394240.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02449,C000145,56.0,2025-02-20,FG,0,0,FG-SOLAR PANEL TB,SINV24-02449,SURAJ SOLAR AGENCY,YAMUNANAGAR,HR
0.0,0.0,Shipment No. DS24-01845:,SINV24-02471,,0.0,2025-02-22,,0,0,,SINV24-02471,SUNRISE SOLAR ENTERPRISES,KANPUR,UP
3515400.0,3515400.0,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV24-02471,C000264,280.0,2025-02-22,FG,0,0,FG-SOLAR PANEL TB,SINV24-02471,SUNRISE SOLAR ENTERPRISES,KANPUR,UP
0.0,0.0,Shipment No. DS24-01826:,SINV24-02474,,0.0,2025-02-22,,0,0,,SINV24-02474,MAHINDRA POWER SOLUTION,REENGUS,RJ
87200.0,87200.0,SOLAR ON GRID TIE INVERTER 5.0 KW DUAL MPPT 2 STR-3PH,SINV24-02474,C000283,2.0,2025-02-22,FG,0,0,ON GRID INVERTER,SINV24-02474,MAHINDRA POWER SOLUTION,REENGUS,RJ
0.0,0.0,Shipment No. DS24-01844:,SINV24-02474,,0.0,2025-02-22,,0,0,,SINV24-02474,MAHINDRA POWER SOLUTION,REENGUS,RJ
